time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.4966,1,0.0,0.0,0.0,0.0,45.628,walk
0.4988,2,0.0,-0.0,0.0,0.0,45.628,walk
0.5008,3,0.0,-0.0,0.0,0.0,45.629,walk
0.5029,4,0.0,-0.0,0.0,0.0,45.629,walk
0.505,5,0.0,-0.0,0.0,0.0,45.629,walk
0.5072,6,0.0,-0.0,0.0,0.0,45.629,walk
0.5092,7,0.0,-0.0,0.0,0.0,45.63,walk
0.5114,8,0.0,-0.0,0.0,0.0,45.63,walk
0.5134,9,0.0,-0.0,0.0,0.0,45.63,walk
0.5155,10,0.0001,-0.0,0.0,0.0,45.63,walk
0.5176,11,0.0001,-0.0,0.0001,0.0,45.63,walk
0.5198,12,0.0001,-0.0,0.0001,0.0,45.63,walk
0.5218,13,0.0001,-0.0,0.0001,0.0,45.629,walk
0.524,14,0.0001,-0.0,0.0001,0.0,45.629,walk
0.5261,15,0.0001,-0.0,0.0001,0.0,45.629,walk
0.5283,16,0.0001,-0.0,0.0001,0.0,45.628,walk
0.5303,17,0.0001,-0.0,0.0001,0.0,45.627,walk
0.5326,18,0.0001,-0.0001,0.0001,0.0,45.626,walk
0.5349,19,0.0001,-0.0001,0.0001,0.0,45.624,walk
0.5367,20,0.0001,-0.0001,0.0001,0.0,45.623,walk
0.5387,21,0.0001,-0.0001,0.0001,0.0,45.62,walk
0.5408,22,0.0001,-0.0001,0.0001,0.0,45.617,walk
0.5428,23,0.0001,-0.0001,0.0001,0.0,45.616,walk
0.5449,24,0.0001,-0.0001,0.0001,0.0,45.612,walk
0.5469,25,0.0001,-0.0001,0.0001,0.0,45.607,walk
0.549,26,0.0002,-0.0001,0.0001,0.0,45.602,walk
0.5511,27,0.0002,-0.0001,0.0001,0.0,45.593,walk
0.5532,28,0.0002,-0.0001,0.0001,0.0,45.585,walk
0.5552,29,0.0002,-0.0001,0.0001,0.0,45.581,walk
0.5573,30,0.0002,-0.0001,0.0001,0.0,45.571,walk
0.5593,31,0.0002,-0.0001,0.0001,0.0,45.561,walk
0.5614,32,0.0002,-0.0001,0.0001,0.0,45.537,walk
0.5634,33,0.0002,-0.0002,0.0001,0.0,45.523,walk
0.5655,34,0.0002,-0.0002,0.0001,0.0,45.516,walk
0.5675,35,0.0002,-0.0002,0.0001,0.0,45.5,walk
0.5696,36,0.0002,-0.0002,0.0002,0.0,45.482,walk
0.5716,37,0.0002,-0.0002,0.0002,0.0,45.464,walk
0.5737,38,0.0003,-0.0002,0.0002,0.0,45.433,walk
0.5757,39,0.0003,-0.0002,0.0002,0.0,45.422,walk
0.5778,40,0.0003,-0.0002,0.0002,0.0,45.398,walk
0.5798,41,0.0003,-0.0002,0.0002,0.0,45.374,walk
0.5821,42,0.0003,-0.0002,0.0002,0.0,45.347,walk
0.5841,43,0.0003,-0.0003,0.0002,0.0,45.305,walk
0.5863,44,0.0003,-0.0003,0.0002,0.0,45.274,walk
0.5884,45,0.0003,-0.0003,0.0002,0.0,45.258,walk
0.5905,46,0.0003,-0.0003,0.0002,0.0,45.208,walk
0.5926,47,0.0004,-0.0003,0.0002,0.0,45.172,walk
0.5947,48,0.0004,-0.0003,0.0002,0.0,45.153,walk
0.5967,49,0.0004,-0.0004,0.0002,0.0,45.071,walk
0.599,50,0.0004,-0.0004,0.0002,0.0,45.049,walk
0.601,51,0.0005,-0.0004,0.0002,0.0,45.005,walk
0.6033,52,0.0006,-0.0006,0.0002,0.0,44.961,walk
0.6053,53,0.0009,-0.0008,0.0002,0.0,44.898,walk
0.6074,54,0.001,-0.001,0.0002,0.0,44.858,walk
0.6095,55,0.0012,-0.0011,0.0002,0.0,44.819,walk
0.6116,56,0.0013,-0.0012,0.0002,0.0,44.757,walk
0.6137,57,0.0014,-0.0013,0.0002,0.0,44.736,walk
0.6158,58,0.0014,-0.0014,0.0003,0.0,44.693,walk
0.6179,59,0.0015,-0.0014,0.0003,0.0,44.648,walk
0.6202,60,0.0015,-0.0014,0.0003,0.0,44.624,walk
0.6235,61,0.0015,-0.0015,0.0003,0.0,44.552,walk
0.6255,62,0.0015,-0.0015,0.0003,0.0,44.448,walk
0.6278,63,0.0015,-0.0015,0.0003,0.0,44.365,walk
0.6298,64,0.0015,-0.0015,0.0003,0.0,44.307,walk
0.6319,65,0.0015,-0.0015,0.0003,0.0,44.277,walk
0.6339,66,0.0015,-0.0014,0.0003,0.0,44.216,walk
0.636,67,0.0014,-0.0014,0.0003,0.0,44.153,walk
0.6381,68,0.0014,-0.0014,0.0003,0.0,44.053,walk
0.6402,69,0.0014,-0.0014,0.0003,0.0,44.019,walk
0.6422,70,0.0014,-0.0014,0.0003,0.0,43.95,walk
0.6443,71,0.0014,-0.0014,0.0003,0.0,43.881,walk
0.6463,72,0.0014,-0.0013,0.0003,0.0,43.81,walk
0.6484,73,0.0014,-0.0013,0.0003,0.0,43.663,walk
0.6505,74,0.0013,-0.0013,0.0003,0.0,43.625,walk
0.6529,75,0.0013,-0.0013,0.0003,0.0,43.548,walk
0.6549,76,0.0013,-0.0013,0.0003,0.0,43.469,walk
0.6571,77,0.0013,-0.0013,0.0003,0.0,43.347,walk
0.6591,78,0.0013,-0.0013,0.0003,0.0,43.305,walk
0.6613,79,0.0013,-0.0013,0.0002,0.0,43.22,walk
0.6634,80,0.0012,-0.0012,0.0002,0.0,43.087,walk
0.6656,81,0.0012,-0.0012,0.0002,0.0,42.995,walk
0.6677,82,0.0012,-0.0012,0.0002,0.0,42.851,walk
0.6699,83,0.0012,-0.0012,0.0002,0.0,42.802,walk
0.672,84,0.0012,-0.0012,0.0002,0.0,42.702,walk
0.6742,85,0.0012,-0.0012,0.0002,0.0,42.6,walk
0.6766,86,0.0012,-0.0012,0.0002,0.0,42.495,walk
0.6784,87,0.0013,-0.0012,0.0002,0.0,42.277,walk
0.6817,88,0.0013,-0.0013,0.0002,0.0,42.165,walk
0.6837,89,0.0013,-0.0013,0.0002,0.0,42.05,walk
0.6858,90,0.0013,-0.0013,0.0002,0.0,41.933,walk
0.6879,91,0.0013,-0.0013,0.0002,0.0,41.814,walk
0.6901,92,0.0013,-0.0013,0.0002,0.0,41.693,walk
0.6922,93,0.0013,-0.0013,0.0002,0.0,41.509,walk
0.6944,94,0.0013,-0.0013,0.0002,0.0,41.446,walk
0.6964,95,0.0013,-0.0013,0.0002,0.0,41.256,walk
0.6986,96,0.0014,-0.0013,0.0002,0.0,41.192,walk
0.7006,97,0.0014,-0.0014,0.0002,0.0,40.999,walk
0.7029,98,0.0014,-0.0014,0.0002,0.0,40.803,walk
0.705,99,0.0014,-0.0014,0.0002,0.0,40.738,walk
0.7072,100,0.0014,-0.0014,0.0002,0.0,40.605,walk
0.7093,101,0.0014,-0.0014,0.0002,0.0,40.472,walk
0.7115,102,0.0014,-0.0014,0.0002,0.0,40.338,walk
0.7135,103,0.0014,-0.0014,0.0002,0.0,40.069,walk
0.7156,104,0.0015,-0.0014,0.0002,0.0,39.933,walk
0.7177,105,0.0015,-0.0015,0.0002,0.0,39.865,walk
0.7197,106,0.0015,-0.0015,0.0002,0.0,39.729,walk
0.7218,107,0.0015,-0.0015,0.0002,0.0,39.593,walk
0.7238,108,0.0015,-0.0015,0.0002,0.0,39.457,walk
0.7259,109,0.0015,-0.0015,0.0002,0.0,39.252,walk
0.7279,110,0.0015,-0.0015,0.0002,0.0,39.184,walk
0.73,111,0.0015,-0.0015,0.0002,0.0,39.047,walk
0.732,112,0.0015,-0.0015,0.0003,0.0,38.91,walk
0.7341,113,0.0015,-0.0015,0.0003,0.0,38.774,walk
0.7361,114,0.0015,-0.0015,0.0003,0.0,38.57,walk
0.7382,115,0.0015,-0.0015,0.0003,0.0,38.434,walk
0.7403,116,0.0015,-0.0015,0.0003,0.0,38.365,walk
0.7423,117,0.0015,-0.0015,0.0003,0.0,38.161,walk
0.7444,118,0.0015,-0.0015,0.0003,0.0,38.026,walk
0.7464,119,0.0015,-0.0015,0.0003,0.0,37.891,walk
