time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.5064,1,0.0,0.0,0.0,0.1799,72.258,jog
0.5082,2,0.0,0.0,0.0,0.1799,72.257,jog
0.5104,3,0.0008,0.0008,0.0001,0.1803,72.181,jog
0.5123,4,0.0008,0.0008,0.0001,0.1803,72.181,jog
0.5144,5,0.0014,0.0014,0.0001,0.1637,72.111,jog
0.5164,6,0.0014,0.0014,0.0001,0.1637,72.11,jog
0.5185,7,0.0021,0.0021,0.0001,0.1565,72.042,jog
0.5206,8,0.0021,0.0021,0.0001,0.1565,72.042,jog
0.5227,9,0.0027,0.0027,0.0001,0.1423,71.982,jog
0.5247,10,0.0027,0.0027,0.0001,0.1423,71.982,jog
0.5268,11,0.0032,0.0032,0.0001,0.1402,71.944,jog
0.5289,12,0.0032,0.0032,0.0001,0.1402,71.943,jog
0.531,13,0.0039,0.0039,0.0001,0.1699,71.879,jog
0.533,14,0.0039,0.0039,0.0001,0.1699,71.878,jog
0.5352,15,0.0045,0.0045,0.0001,0.1501,71.83,jog
0.5372,16,0.0046,0.0046,0.0001,0.1501,71.828,jog
0.5394,17,0.0052,0.0052,0.0001,0.1553,71.774,jog
0.5414,18,0.0052,0.0052,0.0001,0.1553,71.772,jog
0.5435,19,0.0058,0.0058,0.0001,0.1433,71.722,jog
0.5455,20,0.0058,0.0058,0.0001,0.1433,71.718,jog
0.5476,21,0.0064,0.0064,0.0,0.1469,71.667,jog
0.5496,22,0.0064,0.0064,0.0,0.1469,71.665,jog
0.5517,23,0.007,0.007,0.0,0.149,71.598,jog
0.5537,24,0.007,0.007,0.0,0.149,71.594,jog
0.5559,25,0.0076,0.0076,0.0,0.1531,71.518,jog
0.5579,26,0.0077,0.0077,0.0,0.1531,71.512,jog
0.56,27,0.0084,0.0084,0.0002,0.1983,71.404,jog
0.5621,28,0.0084,0.0084,0.0002,0.1983,71.398,jog
0.5647,29,0.0092,0.0092,0.0002,0.1743,71.29,jog
0.5666,30,0.0092,0.0092,0.0002,0.1743,71.277,jog
0.5688,31,0.0099,0.0099,0.0002,0.1684,71.163,jog
0.5708,32,0.0099,0.0099,0.0002,0.1684,71.153,jog
0.5729,33,0.0106,0.0106,0.0002,0.1663,71.02,jog
0.575,34,0.0106,0.0106,0.0002,0.1663,71.008,jog
0.5772,35,0.0113,0.0113,0.0002,0.1759,70.856,jog
0.5792,36,0.0114,0.0114,0.0002,0.1759,70.833,jog
0.5813,37,0.0121,0.0121,0.0002,0.177,70.666,jog
0.5833,38,0.0121,0.0121,0.0002,0.177,70.648,jog
0.5854,39,0.0129,0.0129,0.0001,0.1739,70.472,jog
0.5874,40,0.0129,0.0129,0.0001,0.1739,70.439,jog
0.5895,41,0.0135,0.0135,0.0001,0.1561,70.272,jog
0.5916,42,0.0135,0.0135,0.0001,0.1561,70.247,jog
0.5936,43,0.0142,0.0142,0.0001,0.1642,70.076,jog
0.5957,44,0.0142,0.0142,0.0001,0.1642,70.035,jog
0.5978,45,0.0148,0.0148,0.0002,0.1664,69.872,jog
0.5999,46,0.0149,0.0149,0.0002,0.1664,69.841,jog
0.6022,47,0.0155,0.0155,0.0003,0.1746,69.685,jog
0.6042,48,0.0156,0.0156,0.0003,0.1746,69.617,jog
0.6064,49,0.0162,0.0162,0.0004,0.1571,69.442,jog
0.6084,50,0.0162,0.0162,0.0004,0.1571,69.384,jog
0.6104,51,0.0169,0.0169,0.0004,0.1619,69.215,jog
0.6125,52,0.0169,0.0169,0.0004,0.1619,69.172,jog
0.6145,53,0.0176,0.0175,0.0005,0.1637,68.975,jog
0.6165,54,0.0176,0.0176,0.0005,0.1637,68.929,jog
0.6187,55,0.0182,0.0182,0.0005,0.1474,68.722,jog
0.6208,56,0.0182,0.0182,0.0005,0.1474,68.648,jog
0.623,57,0.0188,0.0188,0.0006,0.1505,68.458,jog
0.625,58,0.0189,0.0189,0.0006,0.1505,68.406,jog
0.6273,59,0.0197,0.0197,0.0007,0.1602,68.141,jog
0.6293,60,0.0198,0.0198,0.0006,0.1602,68.049,jog
0.6314,61,0.0204,0.0204,0.0007,0.1416,67.875,jog
0.6335,62,0.0205,0.0205,0.0007,0.1416,67.775,jog
0.6355,63,0.0211,0.0211,0.0008,0.1418,67.531,jog
0.6376,64,0.0211,0.0211,0.0007,0.1418,67.419,jog
0.6397,65,0.0216,0.0216,0.0009,0.1362,67.206,jog
0.6418,66,0.0216,0.0216,0.0009,0.1362,67.127,jog
0.6439,67,0.0222,0.0222,0.001,0.144,66.88,jog
0.646,68,0.0222,0.0222,0.001,0.144,66.754,jog
0.6481,69,0.0227,0.0227,0.0012,0.1298,66.534,jog
0.6501,70,0.0227,0.0227,0.0012,0.1298,66.447,jog
0.6522,71,0.0231,0.0231,0.0014,0.1218,66.187,jog
0.6543,72,0.0231,0.0231,0.0014,0.1218,66.007,jog
0.6565,73,0.0237,0.0236,0.0015,0.1453,65.799,jog
0.6585,74,0.0237,0.0236,0.0015,0.1453,65.706,jog
0.6608,75,0.0241,0.0241,0.0016,0.1185,65.437,jog
0.6632,76,0.0246,0.0245,0.002,0.1356,65.173,jog
0.6651,77,0.0246,0.0245,0.002,0.1356,65.048,jog
0.6671,78,0.0246,0.0245,0.002,0.1356,65.007,jog
0.6693,79,0.025,0.0249,0.0022,0.1213,64.747,jog
0.6717,80,0.0255,0.0254,0.0024,0.1162,64.46,jog
0.6736,81,0.0254,0.0253,0.0024,0.1162,64.34,jog
0.6767,82,0.0258,0.0257,0.0026,0.1085,64.137,jog
0.6787,83,0.0258,0.0257,0.0026,0.1085,64.014,jog
0.681,84,0.0263,0.0261,0.0028,0.1248,63.801,jog
0.683,85,0.0263,0.0261,0.0028,0.1248,63.626,jog
0.6852,86,0.0267,0.0265,0.0032,0.1415,63.426,jog
0.6873,87,0.0267,0.0265,0.0033,0.1415,63.284,jog
0.6895,88,0.0271,0.0269,0.0035,0.1222,63.02,jog
0.6915,89,0.0271,0.0269,0.0036,0.1222,62.919,jog
0.6937,90,0.0275,0.0273,0.0038,0.1131,62.727,jog
0.6957,91,0.0275,0.0272,0.0038,0.1131,62.512,jog
0.698,92,0.0279,0.0276,0.0041,0.1162,62.289,jog
0.7001,93,0.0279,0.0276,0.0041,0.1162,62.176,jog
0.7022,94,0.0284,0.028,0.0044,0.123,61.905,jog
0.7043,95,0.0284,0.028,0.0044,0.123,61.664,jog
0.7066,96,0.0288,0.0284,0.0047,0.1135,61.469,jog
0.7086,97,0.0288,0.0284,0.0048,0.1135,61.343,jog
0.7107,98,0.0292,0.0287,0.0053,0.1542,61.138,jog
0.7131,99,0.0296,0.0291,0.0057,0.1425,60.818,jog
0.715,100,0.0296,0.0291,0.0057,0.1425,60.685,jog
0.7184,101,0.0301,0.0295,0.0061,0.1294,60.37,jog
0.7204,102,0.0301,0.0295,0.0061,0.1294,60.162,jog
0.7225,103,0.0305,0.0298,0.0065,0.1263,59.902,jog
0.7246,104,0.0305,0.0298,0.0065,0.1263,59.76,jog
0.7268,105,0.0307,0.0299,0.007,0.1082,59.445,jog
0.7289,106,0.0307,0.0298,0.007,0.1082,59.225,jog
0.731,107,0.0311,0.0302,0.0074,0.1348,58.982,jog
0.7331,108,0.0311,0.0302,0.0074,0.1348,58.907,jog
0.7352,109,0.0316,0.0306,0.0079,0.1756,58.661,jog
0.7373,110,0.0316,0.0306,0.0079,0.1756,58.431,jog
0.7395,111,0.0321,0.031,0.0084,0.1594,58.189,jog
0.7415,112,0.0321,0.031,0.0084,0.1594,57.955,jog
0.7437,113,0.0326,0.0314,0.0088,0.1425,57.809,jog
0.7457,114,0.0326,0.0314,0.0089,0.1425,57.65,jog
0.7479,115,0.033,0.0317,0.0093,0.1353,57.425,jog
0.7499,116,0.033,0.0317,0.0094,0.1353,57.265,jog
0.7521,117,0.0334,0.0319,0.0098,0.1354,57.022,jog
0.7542,118,0.0334,0.0319,0.0099,0.1354,56.778,jog
0.7564,119,0.0337,0.0321,0.0103,0.124,56.538,jog
0.7584,120,0.0337,0.0321,0.0104,0.124,56.373,jog
0.7605,121,0.0343,0.0325,0.0109,0.1843,56.131,jog
0.7625,122,0.0343,0.0325,0.011,0.1843,55.964,jog
0.7646,123,0.0347,0.0327,0.0115,0.1927,55.66,jog
0.7666,124,0.0347,0.0327,0.0116,0.1927,55.492,jog
0.7687,125,0.0352,0.033,0.0122,0.1545,55.37,jog
0.7707,126,0.0352,0.033,0.0122,0.1545,55.201,jog
0.7728,127,0.0356,0.0332,0.0128,0.1526,54.995,jog
0.7749,128,0.0356,0.0332,0.0128,0.1526,54.826,jog
0.7769,129,0.036,0.0334,0.0135,0.1525,54.533,jog
0.779,130,0.036,0.0334,0.0135,0.1525,54.363,jog
0.781,131,0.0364,0.0336,0.0141,0.1419,54.234,jog
0.7831,132,0.0364,0.0336,0.0141,0.1419,54.063,jog
0.7851,133,0.037,0.0339,0.0148,0.2072,53.837,jog
0.7872,134,0.037,0.0339,0.0148,0.2072,53.666,jog
0.7892,135,0.0375,0.0341,0.0155,0.1632,53.271,jog
0.7913,136,0.0375,0.0341,0.0155,0.1632,53.185,jog
0.7941,137,0.0379,0.0343,0.0162,0.154,52.973,jog
0.7957,138,0.0379,0.0343,0.0162,0.154,52.801,jog
0.7977,139,0.0385,0.0345,0.017,0.1929,52.601,jog
0.7998,140,0.0385,0.0345,0.017,0.1929,52.429,jog
0.8018,141,0.0389,0.0346,0.0177,0.1976,52.087,jog
0.8038,142,0.0389,0.0346,0.0178,0.1976,52.001,jog
0.8059,143,0.0393,0.0347,0.0184,0.1609,51.751,jog
0.808,144,0.0393,0.0347,0.0185,0.1609,51.579,jog
0.8101,145,0.0398,0.0349,0.0191,0.1518,51.412,jog
0.8121,146,0.0398,0.0349,0.0192,0.1518,51.155,jog
0.8142,147,0.0403,0.035,0.0199,0.171,50.825,jog
0.8162,148,0.0403,0.035,0.02,0.171,50.739,jog
0.8183,149,0.0408,0.0351,0.0208,0.1834,50.409,jog
0.8203,150,0.0408,0.0351,0.0209,0.1834,50.238,jog
0.8224,151,0.0419,0.0353,0.0226,0.4512,50.16,jog
0.8244,152,0.042,0.0353,0.0227,0.4512,49.906,jog
0.8265,153,0.0426,0.0357,0.0233,0.1708,49.722,jog
0.8285,154,0.0426,0.0357,0.0234,0.1708,49.637,jog
0.8314,155,0.0432,0.0357,0.0242,0.2044,49.368,jog
0.8326,156,0.0432,0.0357,0.0243,0.2044,49.201,jog
0.8355,157,0.0438,0.0359,0.0251,0.1883,48.963,jog
0.8375,158,0.0438,0.0359,0.0252,0.1883,48.631,jog
0.8396,159,0.0446,0.036,0.0262,0.2229,48.386,jog
0.8417,160,0.0446,0.036,0.0263,0.2229,48.303,jog
0.8437,161,0.0453,0.0362,0.0272,0.2229,48.063,jog
0.8458,162,0.0453,0.0362,0.0273,0.2229,47.899,jog
0.8478,163,0.0461,0.0363,0.0283,0.2356,47.664,jog
0.8499,164,0.0461,0.0363,0.0284,0.2356,47.501,jog
0.8525,165,0.0468,0.0365,0.0294,0.2363,47.189,jog
0.8542,166,0.0469,0.0365,0.0294,0.2363,47.108,jog
0.8562,167,0.0478,0.0367,0.0306,0.2615,46.792,jog
0.8583,168,0.0478,0.0367,0.0307,0.2615,46.632,jog
0.8608,169,0.0487,0.0369,0.0319,0.2818,46.42,jog
0.8631,170,0.0497,0.037,0.0331,0.2709,46.136,jog
0.8649,171,0.0497,0.037,0.0331,0.2709,45.979,jog
0.8673,172,0.0505,0.0372,0.0342,0.2445,45.8,jog
