time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.4368,1,0.0,-0.0,0.0,0.0,0.0,walk
0.4389,2,0.0,-0.0,-0.0,0.0,0.0,walk
0.4409,3,0.0,-0.0,-0.0,0.0,0.0,walk
0.4431,4,0.0,-0.0,-0.0,0.0,0.0,walk
0.4452,5,0.0,-0.0,-0.0,0.0,0.0,walk
0.4474,6,0.0,-0.0,-0.0,0.0,0.0,walk
0.4495,7,0.0,-0.0,-0.0,0.0,0.001,walk
0.4515,8,0.0,-0.0,-0.0,0.0,0.001,walk
0.4536,9,0.0,-0.0,-0.0,0.0,0.001,walk
0.4557,10,0.0,-0.0,-0.0,0.0,0.001,walk
0.4577,11,0.0,-0.0,-0.0,0.0,0.001,walk
0.4598,12,0.0001,-0.0,-0.0,0.0,0.001,walk
0.4618,13,0.0001,-0.0001,-0.0,0.0,0.001,walk
0.4639,14,0.0001,-0.0001,-0.0,0.0,0.001,walk
0.466,15,0.0001,-0.0001,-0.0,0.0,0.001,walk
0.468,16,0.0001,-0.0001,-0.0,0.0,0.002,walk
0.4701,17,0.0001,-0.0001,-0.0,0.0,0.002,walk
0.4721,18,0.0001,-0.0001,-0.0,0.0,0.002,walk
0.4742,19,0.0001,-0.0001,-0.0,0.0,0.002,walk
0.4763,20,0.0001,-0.0001,-0.0,0.0,0.002,walk
0.4783,21,0.0001,-0.0001,-0.0,0.0,0.002,walk
0.4804,22,0.0002,-0.0001,-0.0,0.0,0.003,walk
0.4824,23,0.0002,-0.0002,-0.0001,0.0,0.003,walk
0.4845,24,0.0002,-0.0002,-0.0001,0.0,0.003,walk
0.4866,25,0.0002,-0.0002,-0.0001,0.0,0.003,walk
0.4886,26,0.0002,-0.0002,-0.0001,0.0,0.003,walk
0.4907,27,0.0002,-0.0002,-0.0001,0.0,0.003,walk
0.4927,28,0.0002,-0.0002,-0.0001,0.0,0.004,walk
0.4948,29,0.0002,-0.0002,-0.0001,0.0,0.004,walk
0.4968,30,0.0002,-0.0002,-0.0001,0.0,0.004,walk
0.4989,31,0.0002,-0.0002,-0.0001,0.0,0.004,walk
0.5009,32,0.0002,-0.0002,-0.0001,0.0,0.004,walk
0.503,33,0.0003,-0.0002,-0.0001,0.0,0.004,walk
0.5051,34,0.0003,-0.0003,-0.0001,0.0,0.005,walk
0.5071,35,0.0003,-0.0003,-0.0001,0.0,0.005,walk
0.5092,36,0.0003,-0.0003,-0.0001,0.0,0.005,walk
0.5112,37,0.0003,-0.0003,-0.0001,0.0,0.005,walk
0.5134,38,0.0003,-0.0003,-0.0001,0.0,0.005,walk
0.5154,39,0.0003,-0.0003,-0.0001,0.0,0.005,walk
0.5175,40,0.0003,-0.0003,-0.0001,0.0,0.006,walk
0.5195,41,0.0003,-0.0003,-0.0,0.0,0.006,walk
0.5218,42,0.0003,-0.0003,-0.0,0.0,0.006,walk
0.5238,43,0.0003,-0.0003,-0.0,0.0,0.006,walk
0.5259,44,0.0003,-0.0003,-0.0,0.0,0.007,walk
0.528,45,0.0003,-0.0003,-0.0,0.0,0.007,walk
0.5301,46,0.0003,-0.0003,-0.0,0.0,0.007,walk
0.5321,47,0.0003,-0.0003,-0.0,0.0,0.008,walk
0.5342,48,0.0003,-0.0003,-0.0,0.0,0.008,walk
0.5363,49,0.0003,-0.0003,-0.0,0.0,0.008,walk
0.5384,50,0.0004,-0.0004,-0.0,0.0,0.009,walk
0.5405,51,0.0004,-0.0004,-0.0,0.0,0.009,walk
0.5425,52,0.0004,-0.0004,-0.0,0.0,0.009,walk
0.5445,53,0.0004,-0.0004,-0.0,0.0,0.009,walk
0.5466,54,0.0004,-0.0004,-0.0,0.0,0.01,walk
0.5487,55,0.0004,-0.0004,0.0,0.0,0.01,walk
0.5508,56,0.0004,-0.0004,0.0,0.0,0.01,walk
0.5528,57,0.0004,-0.0004,0.0,0.0,0.011,walk
0.555,58,0.0004,-0.0004,0.0,0.0,0.011,walk
0.557,59,0.0004,-0.0004,0.0,0.0,0.011,walk
0.5591,60,0.0004,-0.0004,0.0,0.0,0.012,walk
0.5612,61,0.0004,-0.0004,0.0,0.0,0.012,walk
0.5633,62,0.0004,-0.0004,0.0,0.0,0.013,walk
0.5654,63,0.0004,-0.0004,0.0,0.0,0.013,walk
0.5675,64,0.0004,-0.0004,0.0,0.0,0.013,walk
0.5696,65,0.0004,-0.0004,0.0,0.0,0.014,walk
0.5717,66,0.0004,-0.0004,0.0,0.0,0.014,walk
0.5737,67,0.0004,-0.0004,0.0001,0.0,0.014,walk
0.5758,68,0.0004,-0.0004,0.0001,0.0,0.014,walk
0.5778,69,0.0004,-0.0004,0.0001,0.0,0.015,walk
0.58,70,0.0004,-0.0004,0.0001,0.0,0.015,walk
0.5821,71,0.0004,-0.0004,0.0001,0.0,0.015,walk
0.5842,72,0.0004,-0.0004,0.0001,0.0,0.015,walk
0.5863,73,0.0004,-0.0004,0.0001,0.0,0.015,walk
0.5889,74,0.0005,-0.0005,0.0001,0.0,0.016,walk
0.5909,75,0.0005,-0.0005,0.0001,0.0,0.016,walk
0.5931,76,0.0005,-0.0005,0.0001,0.0,0.016,walk
0.5952,77,0.0005,-0.0005,0.0001,0.0,0.016,walk
0.5974,78,0.0005,-0.0005,0.0001,0.0,0.016,walk
0.5995,79,0.0005,-0.0005,0.0001,0.0,0.016,walk
0.6016,80,0.0005,-0.0005,0.0001,0.0,0.016,walk
0.6036,81,0.0005,-0.0005,0.0001,0.0,0.016,walk
0.6061,82,0.0005,-0.0005,0.0001,0.0,0.016,walk
0.6093,83,0.0005,-0.0005,0.0001,0.0,0.016,walk
0.6108,84,0.0005,-0.0005,0.0001,0.0,0.016,walk
0.6135,85,0.0005,-0.0005,0.0001,0.0,0.015,walk
0.6151,86,0.0005,-0.0005,0.0001,0.0,0.015,walk
0.6177,87,0.0005,-0.0005,0.0001,0.0,0.015,walk
0.6193,88,0.0005,-0.0005,0.0001,0.0,0.015,walk
0.6219,89,0.0005,-0.0005,0.0001,0.0,0.015,walk
