time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.4732,1,0.0,0.0,-0.0,0.012,31.346,stand
0.4788,2,0.0013,0.0009,0.0009,0.0083,31.402,stand
0.4797,3,0.0019,0.0013,0.0013,0.0083,31.404,stand
0.4843,4,0.0021,0.0016,0.0015,0.0083,31.403,stand
0.4874,5,0.0027,0.002,0.0018,0.0098,31.418,stand
0.4909,6,0.0035,0.0026,0.0024,0.0102,31.416,stand
0.495,7,0.0039,0.0029,0.0026,0.0088,31.425,stand
0.4957,8,0.0045,0.0033,0.0031,0.0088,31.416,stand
0.4984,9,0.0047,0.0035,0.0032,0.0231,31.422,stand
0.509,10,0.0066,0.0047,0.0046,0.0098,31.399,stand
0.5122,11,0.0072,0.0051,0.0051,0.0204,31.387,stand
0.5168,12,0.0074,0.0052,0.0052,0.0101,31.382,stand
0.5186,13,0.0078,0.0055,0.0056,0.008,31.367,stand
0.5226,14,0.0081,0.0056,0.0058,0.0103,31.367,stand
0.524,15,0.0085,0.0058,0.0062,0.0103,31.345,stand
0.5261,16,0.0086,0.0058,0.0063,0.0103,31.34,stand
0.5302,17,0.009,0.006,0.0066,0.0119,31.324,stand
0.5329,18,0.0092,0.0061,0.0069,0.0119,31.298,stand
0.5377,19,0.0093,0.0061,0.007,0.0099,31.297,stand
0.5388,20,0.0096,0.0062,0.0073,0.0087,31.277,stand
0.5418,21,0.0098,0.0062,0.0076,0.0087,31.237,stand
0.5453,22,0.0099,0.0062,0.0078,0.0108,31.222,stand
0.5492,23,0.01,0.0062,0.0078,0.0138,31.212,stand
0.5499,24,0.0101,0.0062,0.008,0.0138,31.193,stand
0.553,25,0.0102,0.0061,0.0081,0.0117,31.169,stand
0.5558,26,0.0102,0.0061,0.0082,0.0098,31.143,stand
0.5579,27,0.0103,0.006,0.0084,0.0098,31.111,stand
0.5606,28,0.0103,0.0061,0.0083,0.0118,31.116,stand
0.5636,29,0.0104,0.0059,0.0086,0.0128,31.061,stand
0.5652,30,0.0105,0.0059,0.0087,0.0128,31.037,stand
0.5698,31,0.0105,0.0058,0.0088,0.0108,31.003,stand
0.575,32,0.0105,0.0057,0.0088,0.0152,30.963,stand
0.576,33,0.0106,0.0056,0.009,0.0152,30.895,stand
0.5784,34,0.0106,0.0055,0.0091,0.0152,30.866,stand
0.5841,35,0.0107,0.0055,0.0092,0.0117,30.825,stand
0.5899,36,0.0107,0.0053,0.0093,0.0209,30.745,stand
